Toyota Camry 2.4,Lagos,Foreign Used,2009,62840,Automatic,3000000
Honda Accord 2.4,Lagos,Foreign Used,2009,62840,Automatic,2899999
Toyota Land Cruiser 4x4,Lagos,Locally Used,2006,86000,Automatic,3500000
Toyota Corolla S 4-Speed Automatic,Lagos,Foreign Used,2016,22840,Automatic,8550000
Toyota Camry,Lagos,Locally Used,2004,82840,Automatic,1399999
Honda Pilot Touring Automatic,Lagos,Foreign Used,2010,62840,Automatic,5500000
Lexus ES 330,Lagos,Foreign Used,2004,62840,Automatic,2500000
Toyota Matrix Automatic,Lagos,Foreign Used,2009,62840,Automatic,3999999
Toyota Corolla 1.3 LE,Lagos,Foreign Used,2004,113000,Automatic,1800000
Mercedes-Benz C300,Lagos,Foreign Used,2015,28000,Automatic,18000000
Toyota 4-Runner,Lagos,Foreign Used,2005,62840,Automatic,3399999
Lexus RX 300 XE,Lagos,Foreign Used,2003,72840,Automatic,2780000
Honda CR-V 2.4,Lagos,Locally Used,2008,62840,Automatic,2400000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2399999
Toyota Venza AWD,Lagos,Locally Used,2011,88000,Automatic,4600000
Lexus ES 300,Lagos,Foreign Used,2004,79730,Automatic,1999999
Toyota Highlander 3.0,Lagos,Foreign Used,2007,62840,Automatic,3000000
Pontiac Vibe 1.8 Automatic,Lagos,Foreign Used,2005,72840,Automatic,1880000
Toyota Land Cruiser Pickup 4.5 P,Lagos,Locally Used,2010,49630,Automatic,16999999
Lexus RX 300 XE,Lagos,Locally Used,2000,98292,Automatic,1780000
Toyota Tacoma Double Cab V6 4WD Automatic,Lagos,Foreign Used,2012,476543,Automatic,9500000
Toyota Camry 2.2 i,Lagos,Locally Used,2010,63198,Automatic,2100000
Lexus RX 350,Lagos,Locally Used,2013,25000,Automatic,7500000
Toyota Camry 2.4 VVTi,Lagos,Foreign Used,2003,189765,Automatic,1550000
Toyota Corolla 1.8,Lagos,Foreign Used,2001,102478,Automatic,1000000
Kia Optima EX Turbo,Lagos,Foreign Used,2013,80000,Automatic,5300000
Mercedes-Benz ML350,Lagos,Foreign Used,2013,44000,Automatic,14500000
Toyota Land Cruiser Prado,Lagos,Brand New,2017,100,Automatic,35000000
Honda CR-V 2.0i S Automatic,Lagos,Foreign Used,2013,45254,Automatic,6600000
Toyota Avalon Avalon,Lagos,Foreign Used,2008,62840,Automatic,2699999
Honda Accord 2.4,Lagos,Foreign Used,2009,79730,Automatic,2880000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,79730,Automatic,1999999
Toyota RAV4 Automatic,Lagos,Foreign Used,2008,62840,Automatic,3750000
Lexus ES 300,Lagos,Foreign Used,2004,79730,Automatic,1950000
Lexus LX 570,Lagos,Foreign Used,2016,1000,Automatic,55000000
Toyota Corolla S 4-Speed Automatic,Lagos,Foreign Used,2007,62840,Automatic,2399999
Mercedes-Benz GLK 350 4MATIC,Lagos,Foreign Used,2010,32500,Automatic,7000000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,4200000
Mercedes-Benz GLS 450,Lagos,Foreign Used,2014,142064,Automatic,22000000
Toyota RAV4 2.5 Limited,Lagos,Locally Used,2010,5,Automatic,3500000
Toyota Venza Limited FWD V6,Lagos,Foreign Used,2014,31496,Automatic,10400000
Toyota RAV4 2.4,Lagos,Foreign Used,2004,76890,Automatic,2599999
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2010,58363,Automatic,3880000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2007,62840,Automatic,2200000
Land Rover Range Rover Evoque 2.2 TD4,Lagos,Foreign Used,2013,32840,Automatic,17599999
Toyota Camry XLE Automatic,Lagos,Foreign Used,2006,71495,Automatic,2220000
Lexus ES 330,Lagos,Foreign Used,2006,62840,Automatic,2799999
Toyota HiAce,Lagos,Foreign Used,2002,92840,Manual,2880000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,4400000
Toyota RAV4 Automatic,Lagos,Foreign Used,2008,62840,Automatic,3880000
Toyota Sienna Limited FWD 7-Passenger,Lagos,Foreign Used,2005,78548,Automatic,2599999
Mercedes-Benz C300,Lagos,Locally Used,2009,113000,Automatic,4500000
Mercedes-Benz GL Class 4.0 CDI,Lagos,Locally Used,2007,128000,Automatic,2800000
Honda CR-V 2.0 4WD Automatic,Lagos,Locally Used,2015,54000,Automatic,5500000
Toyota Avalon Limited,Lagos,Foreign Used,2008,62840,Automatic,3099999
Toyota Corolla S,Lagos,Foreign Used,2009,102000,Automatic,2800000
Nissan Pathfinder LE 4x4,Lagos,Locally Used,1998,157575,Automatic,550000
Toyota Solara SLE V6,Lagos,Foreign Used,2007,62070,Automatic,2000000
Toyota Highlander 3.5L 4WD,Lagos,Foreign Used,2010,92075,Automatic,5700000
Toyota Corolla 1.8 Sedan Automatic,Lagos,Foreign Used,2010,97245,Automatic,3100000
Kia Sportage,Lagos,Locally Used,2012,67541,Automatic,4150000
Toyota Corolla S Automatic,Lagos,Foreign Used,2009,46000,Automatic,3300000
Mercedes-Benz GL Class 5.5 V8,Lagos,Foreign Used,2014,19066,Automatic,18500000
Toyota Sequoia Limited,Lagos,Foreign Used,2014,19553,Automatic,13700000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2300000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,58363,Automatic,3900000
Toyota Camry 2.4,Lagos,Foreign Used,2006,62840,Automatic,2200000
Toyota Avalon Avalon,Lagos,Foreign Used,2008,49630,Automatic,3100000
Toyota Highlander Limited V6 4x4,Lagos,Foreign Used,2015,32924,Automatic,15000000
Toyota RAV4 1.8,Lagos,Foreign Used,2000,93603,Automatic,980000
Toyota Avalon,Lagos,Foreign Used,2004,62840,Automatic,1880000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,4280000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2399999
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2380000
Toyota Highlander V6 Long 4x4,Lagos,Foreign Used,2006,62840,Automatic,3050000
Toyota Highlander Limited V6,Lagos,Foreign Used,2006,62840,Automatic,3299999
Toyota Sienna,Lagos,Foreign Used,2008,62840,Automatic,2700000
Honda Accord EX,Lagos,Locally Used,2014,50000,Automatic,4500000
Mercedes-Benz ML350,Lagos,Foreign Used,2013,69000,Automatic,17000000
Mercedes-Benz C300,Lagos,Locally Used,2010,78000,Automatic,4000000
Lexus GX 460,Lagos,Locally Used,2014,37400,Automatic,16000000
Lexus RX 350,Lagos,Foreign Used,2014,46000,Automatic,12000000
BMW X6,Lagos,Foreign Used,2012,45000,Automatic,14800000
Honda Accord EX Automatic,Lagos,Foreign Used,2017,998,Automatic,13000000
Mercedes-Benz GLE,Lagos,Foreign Used,2014,45000,Automatic,18000000
Ford Edge Limited AWD,Lagos,Foreign Used,2008,71000,Automatic,4950000
Toyota Camry XSE,Lagos,Foreign Used,2017,8142,Automatic,11800000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2010,75000,Automatic,2950000
Honda Accord EX,Lagos,Foreign Used,2013,44000,Automatic,4850000
Mercedes-Benz C300,Lagos,Locally Used,2011,51000,Automatic,5600000
Nissan Rogue S,Lagos,Foreign Used,2010,62000,Automatic,4500000
Mercedes-Benz ML350,Lagos,Foreign Used,2008,100000,Automatic,4800000
Mercedes-Benz GLK 350,Lagos,Foreign Used,2012,109000,Automatic,10500000
Lexus GX 460,Lagos,Foreign Used,2013,68000,Automatic,15000000
Toyota Venza AWD,Lagos,Foreign Used,2010,88000,Automatic,6800000
Honda CR-V 2.0 Automatic,Lagos,Locally Used,2008,78889,Automatic,2800000
Honda Accord Sedan SE,Lagos,Foreign Used,2013,51000,Automatic,7000000
Honda Accord EX-L,Lagos,Foreign Used,2013,25000,Automatic,7500000
Honda Accord SE Automatic,Lagos,Foreign Used,2013,25000,Automatic,7500000
Toyota Venza XLE AWD V6,Lagos,Foreign Used,2012,139000,Automatic,10500000
Toyota Hilux 2.7 VVTi 4x4 SRX,Lagos,Brand New,2017,75,Manual,15500000
Lexus RX 350,Lagos,Foreign Used,2013,47000,Automatic,12000000
Toyota Highlander Limited V6 4x4,Lagos,Foreign Used,2014,45000,Automatic,15000000
Mercedes-Benz G-Class 550,Lagos,Locally Used,2003,43000,Automatic,9500000
Infiniti QX 56,Lagos,Foreign Used,2012,36000,Automatic,10500000
Honda Civic LX Automatic,Lagos,Foreign Used,2005,127000,Automatic,2000000
Rolls Royce Ghost,Lagos,Foreign Used,2010,3000,Automatic,95000000
Mercedes-Benz CL 65 AMG Coupe,Lagos,Locally Used,2009,66000,Automatic,10000000
Lexus RX 350,Lagos,Foreign Used,2011,69000,Automatic,7800000
Honda Accord EX-L Automatic,Lagos,Foreign Used,2013,25000,Automatic,7500000
Toyota RAV4 2.5,Lagos,Foreign Used,2016,10000,Automatic,13600000
Toyota Sienna 7 Passenger,Lagos,Locally Used,2005,103245,Automatic,1450000
Acura MDX AWD,Lagos,Foreign Used,2003,65005,Automatic,1750000
Nissan Pathfinder,Lagos,Foreign Used,2014,5047,Automatic,10000000
Toyota Corolla 1.4 VVTi,Lagos,Foreign Used,2009,50000,Automatic,2300000
Toyota Highlander Limited,Lagos,Foreign Used,2003,62840,Automatic,2780000
Lexus ES 300,Lagos,Foreign Used,2004,79730,Automatic,1899999
Lexus IS 350 AWD,Lagos,Foreign Used,2007,62840,Automatic,3600000
Lexus ES 330,Lagos,Locally Used,2005,85369,Automatic,1800000
Lexus ES 350,Lagos,Foreign Used,2009,62840,Automatic,3799999
Honda Accord 2.4,Lagos,Foreign Used,2005,62840,Automatic,1899999
Toyota 4-Runner,Lagos,Foreign Used,2005,62840,Automatic,3400000
Mercedes-Benz GLK 350 4MATIC,Lagos,Foreign Used,2012,49630,Automatic,8500000
Toyota RAV4 2.4,Lagos,Foreign Used,2009,62840,Automatic,2300000
Toyota Camry Automatic,Lagos,Locally Used,2009,62840,Automatic,2200000
Mercedes-Benz E350,Lagos,Foreign Used,2006,70500,Automatic,3400000
Kia Rio 1.6,Lagos,Locally Used,2007,172162,Automatic,700000
Toyota Avalon Avalon,Lagos,Foreign Used,2004,62840,Automatic,1899999
Lexus RX 350 AWD,Lagos,Foreign Used,2009,62840,Automatic,3799999
Toyota Camry XLE Automatic,Lagos,Foreign Used,2009,62840,Automatic,2999999
Volkswagen Tiguan 2.0 TSI,Lagos,Locally Used,2014,41000,Automatic,7000000
Toyota Corolla 1.8 Sedan Automatic,Lagos,Locally Used,2012,46000,Automatic,2650000
Toyota Corolla S,Lagos,Foreign Used,2010,136000,Automatic,2900000
Toyota Camry LE,Lagos,Foreign Used,2011,90000,Automatic,2950000
Toyota Corolla S Automatic,Lagos,Locally Used,2015,25000,Automatic,4450000
Toyota Camry LE,Lagos,Foreign Used,2011,97000,Automatic,3250000
Toyota Venza XLE FWD V6,Lagos,Foreign Used,2011,63705,Automatic,6299999
Toyota Sequoia Limited,Lagos,Foreign Used,2014,29551,Automatic,13900000
Lexus GX 470 Sport Utility,Lagos,Foreign Used,2005,62840,Automatic,6000000
Lexus ES 300,Lagos,Foreign Used,2004,62840,Automatic,2180000
Toyota Venza XLE AWD V6,Lagos,Foreign Used,2012,44840,Automatic,7500000
Toyota Avalon XLE,Lagos,Locally Used,2013,50000,Automatic,5850000
Toyota Corolla 1.8,Lagos,Locally Used,2017,27690,Automatic,12500000
Land Rover Range Rover Evoque 2.2 eD4,Lagos,Foreign Used,2014,6551,Automatic,17800000
Toyota Land Cruiser 100 VX 4.7 V8,Lagos,Locally Used,2014,48836,Automatic,18500000
Toyota Sienna XLE Limited 4WD,Lagos,Foreign Used,2007,62840,Automatic,2800000
Toyota Camry XLE Automatic,Lagos,Foreign Used,2009,69436,Automatic,3100000
Hyundai Veracruz Limited,Lagos,Foreign Used,2007,95000,Automatic,3200000
Honda Accord 2.4,Lagos,Foreign Used,2005,62840,Automatic,1780000
Mercedes-Benz S550,Lagos,Foreign Used,2010,160373,Automatic,10000000
Toyota Highlander V6 Long 4x4,Lagos,Foreign Used,2007,62840,Automatic,3000000
Toyota Corolla Automatic,Lagos,Foreign Used,2003,62840,Automatic,1999999
Toyota RAV4 2.4,Lagos,Foreign Used,2011,62840,Automatic,3880000
Toyota Highlander V6,Lagos,Foreign Used,2006,62840,Automatic,2999999
Lexus RX 350 AWD,Lagos,Foreign Used,2009,62840,Automatic,3780000
Toyota Camry Camry,Lagos,Foreign Used,2009,54000,Automatic,2600000
Mercedes-Benz C300,Lagos,Foreign Used,2010,100000,Automatic,4900000
Lexus RX 350,Lagos,Foreign Used,2017,33036,Automatic,27700000
Toyota Camry 2.4 LE,Lagos,Foreign Used,2011,39000,Automatic,2750000
Mercedes-Benz ML350,Lagos,Foreign Used,2015,15258,Automatic,17600000
Lexus RX 350 FWD,Lagos,Foreign Used,2009,63585,Automatic,3799999
Toyota Corolla S Automatic,Lagos,Foreign Used,2007,62840,Automatic,2400000
Toyota Sienna XLE Limited FWD,Lagos,Foreign Used,2005,62840,Automatic,2480000
Toyota Sienna,Lagos,Foreign Used,2007,62840,Automatic,2700000
Honda CR-V 2.0i Automatic,Lagos,Locally Used,2008,85369,Automatic,2500000
Toyota RAV4 2.4,Lagos,Foreign Used,2014,30283,Automatic,9780000
Toyota Camry 2.4,Lagos,Foreign Used,2012,62840,Automatic,4780000
Lexus RX 350 AWD,Lagos,Foreign Used,2008,63585,Automatic,3780000
Toyota Camry 2.4,Lagos,Foreign Used,2013,62840,Automatic,4800000
Lexus RX 350,Ogun,Foreign Used,2008,132000,Automatic,3900000
Lexus RX 350 AWD,Lagos,Foreign Used,2008,62840,Automatic,4699999
Toyota Camry 2.4,Lagos,Foreign Used,2008,62840,Automatic,2999999
Toyota RAV4 V6 4x4,Lagos,Foreign Used,2008,62840,Automatic,3700000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2300000
Lexus ES 330,Lagos,Foreign Used,2006,62840,Automatic,2650000
Lexus ES 300,Lagos,Foreign Used,2004,62840,Automatic,2150000
Toyota Sienna LE 8 Passenger,Lagos,Foreign Used,2005,68363,Automatic,2280000
Toyota RAV4 2.4,Lagos,Foreign Used,2008,62840,Automatic,3600000
Toyota RAV4,Lagos,Foreign Used,2009,52840,Automatic,4199999
Mercedes-Benz GL Class 5.5 V8,Lagos,Foreign Used,2008,62840,Automatic,7800000
Toyota Venza XLE FWD V6,Lagos,Foreign Used,2012,62840,Automatic,7580000
Toyota Venza XLE AWD V6,Lagos,Foreign Used,2011,62840,Automatic,6300000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,1999999
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2350000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,78544,Automatic,2300000
Toyota Avalon XLS,Lagos,Foreign Used,2004,62840,Automatic,1890000
Lexus ES 300,Lagos,Foreign Used,2003,75369,Automatic,1999999
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2100000
Toyota Sienna XLE,Lagos,Foreign Used,2008,62840,Automatic,2700000
Toyota Camry 2.4,Lagos,Foreign Used,2009,62840,Automatic,2999999
Mercedes-Benz C300,Lagos,Foreign Used,2010,62840,Automatic,5800000
Land Rover Range Rover Sport 4.2 V8,Lagos,Foreign Used,2014,26181,Automatic,43000000
Toyota Corolla Automatic,Lagos,Foreign Used,2009,62840,Automatic,2900000
Lexus ES 330,Lagos,Foreign Used,2004,62840,Automatic,2600000
Toyota Camry 2.4,Lagos,Foreign Used,2006,62840,Automatic,2100000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2400000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2006,109552,Automatic,2200000
Mercedes-Benz GL Class 5.5 V8,Lagos,Foreign Used,2014,21065,Automatic,18000000
Acura MDX AWD,Lagos,Foreign Used,2009,75026,Automatic,4650000
Acura MDX AWD,Lagos,Foreign Used,2005,91844,Automatic,2450000
Land Rover Range Rover Sport 4.2 V8,Lagos,Foreign Used,2012,38221,Automatic,17500000
Honda Accord CrossTour EX-L,Lagos,Locally Used,2010,56000,Automatic,3500000
Toyota Venza,Lagos,Foreign Used,2009,6900000,Automatic,4900000
Lexus RX 350 FWD,Lagos,Foreign Used,2009,52000,Automatic,4000000
Toyota RAV4 4WD,Lagos,Foreign Used,2007,28000,Automatic,3800000
Lexus LX 570,Lagos,Foreign Used,2013,15000,Automatic,27000000
Mercedes-Benz C300,Lagos,Foreign Used,2008,128000,Automatic,5600000
Toyota Land Cruiser Prado,Lagos,Foreign Used,2013,59000,Automatic,14000000
Toyota Camry 2.4 LE,Lagos,Foreign Used,2008,87890,Automatic,2850000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2080000
Toyota RAV4 2.4,Lagos,Foreign Used,2005,62840,Automatic,2480000
Toyota Camry 2.4,Lagos,Foreign Used,2006,62840,Automatic,2300000
Toyota Corolla 1.8,Lagos,Locally Used,2004,85369,Automatic,1550000
Toyota RAV4 2.4,Lagos,Foreign Used,2005,85369,Automatic,1580000
Toyota 4-Runner,Ogun,Locally Used,2001,169000,Automatic,900000
Infiniti FX 35 Limited Edition,Lagos,Foreign Used,2005,62840,Automatic,3180000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,1899999
Toyota Corolla 1.8,Lagos,Foreign Used,2004,85369,Automatic,1800000
Toyota Venza Limited AWD V6,Lagos,Foreign Used,2014,10238,Automatic,10600000
Toyota Land Cruiser 4WD,Lagos,Foreign Used,2002,110674,Automatic,4150000
Toyota Corolla S Automatic,Lagos,Foreign Used,2015,4291,Automatic,7900000
Kia Optima EX,Lagos,Foreign Used,2013,80000,Automatic,4900000
Toyota Avalon XLE Premium,Lagos,Foreign Used,2008,62840,Automatic,3100000
Toyota Camry 2.4,Lagos,Locally Used,2009,62840,Automatic,1800000
Lexus RX 350 4x4,Lagos,Foreign Used,2009,62840,Automatic,4499999
Toyota 4-Runner,Lagos,Foreign Used,2007,58363,Automatic,3999999
Honda Civic Coupe Automatic,Lagos,Foreign Used,2008,62840,Automatic,1999999
Lexus ES 350,Lagos,Foreign Used,2009,62840,Automatic,3880000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2350000
Toyota Highlander 2.4,Lagos,Foreign Used,2007,62840,Automatic,2780000
Toyota RAV4 2.4,Lagos,Foreign Used,2008,62840,Automatic,3700000
Toyota Venza Limited FWD V6,Lagos,Foreign Used,2013,62840,Automatic,7200000
Toyota Camry LE,Lagos,Foreign Used,2013,32043,Automatic,6500000
Ford Explorer Limited,Lagos,Foreign Used,2013,34952,Automatic,10500000
Toyota Camry 2.4 LE,Lagos,Foreign Used,2008,54920,Automatic,2700000
Lexus GX 470,Lagos,Foreign Used,2006,54021,Automatic,5950000
Toyota 4-Runner,Lagos,Foreign Used,2008,60129,Automatic,4800000
Lexus RX,Lagos,Foreign Used,2003,60119,Automatic,2750000
Lexus RX 300,Lagos,Foreign Used,2003,50339,Automatic,2750000
Lexus RX 330 4WD,Lagos,Foreign Used,2005,54092,Automatic,3900000
Lexus RX 330 4WD,Lagos,Foreign Used,2005,56938,Automatic,3900000
Toyota Venza Limited AWD V6,Lagos,Foreign Used,2010,48229,Automatic,6500000
Honda Pilot Touring 4WD Automatic,Lagos,Locally Used,2007,83646,Automatic,1900000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,63594,Automatic,2380000
Honda CR-V 2.4,Lagos,Foreign Used,2013,42684,Automatic,6600000
Toyota Camry 2.4,Lagos,Locally Used,2008,85379,Automatic,1799999
Toyota RAV4,Lagos,Locally Used,2003,85369,Automatic,1399999
Toyota Corolla 1.8,Lagos,Foreign Used,2005,62840,Automatic,2150000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2300000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,3599999
Toyota Corolla 1.8,Lagos,Foreign Used,2008,62840,Automatic,2400000
Toyota Highlander Limited,Lagos,Foreign Used,2006,62840,Automatic,3150000
Acura MDX AWD,Lagos,Foreign Used,2008,62840,Automatic,4700000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2050000
Honda CR-V 2.4,Lagos,Foreign Used,2008,62840,Automatic,3650000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2330000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2010,62840,Automatic,3499999
Toyota Sienna LE 7 Passenger Mobility,Lagos,Foreign Used,2005,62840,Automatic,2300000
Mercedes-Benz C300,Lagos,Foreign Used,2010,62840,Automatic,5399999
Toyota 4-Runner,Lagos,Locally Used,2005,85369,Automatic,1900000
Toyota RAV4 2.0 D-4D 4x4 Executive,Lagos,Foreign Used,2015,38548,Automatic,9800000
Ford Explorer Eddie Bauer 4.0 4x4,Lagos,Foreign Used,2012,55296,Automatic,4899999
Lexus RX 330 4WD,Lagos,Foreign Used,2006,63595,Automatic,3780000
Toyota HiAce,Lagos,Foreign Used,2003,85268,Manual,2880000
Pontiac Vibe 1.8 Automatic,Lagos,Foreign Used,2006,62784,Automatic,2200000
Toyota Camry 2.4,Lagos,Foreign Used,2006,63158,Automatic,2280000
Toyota RAV4 2.0 Automatic,Lagos,Locally Used,2005,62685,Automatic,1700000
Toyota Corolla 1.8,Lagos,Foreign Used,2009,63792,Automatic,2880000
Honda Pilot EX-L 4WD Automatic DVD,Lagos,Locally Used,2007,83752,Automatic,1900000
Toyota Sienna XLE Limited FWD,Lagos,Foreign Used,2007,63685,Automatic,2950000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2006,62840,Automatic,2200000
Toyota Corolla S 4-Speed Automatic,Lagos,Foreign Used,2007,62840,Automatic,2400000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2050000
Toyota Corolla 1.8,Lagos,Foreign Used,2003,62840,Automatic,1999999
Lexus RX 300 XE,Lagos,Foreign Used,2003,82840,Automatic,1800000
Toyota Sienna XLE Limited AWD,Lagos,Foreign Used,2002,78363,Automatic,1999999
Toyota Sienna XLE Limited FWD,Lagos,Foreign Used,2002,62840,Automatic,2000000
Toyota Camry Automatic,Lagos,Foreign Used,2009,62840,Automatic,2950000
Toyota Highlander Sport Long 4x4,Lagos,Foreign Used,2008,70325,Automatic,4800000
Volvo XC90 3.2,Lagos,Foreign Used,2008,85322,Automatic,3000000
Ford Focus 2.0,Lagos,Foreign Used,2010,84326,Automatic,3000000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2300000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,79730,Automatic,2040000
Toyota Corolla,Lagos,Foreign Used,2004,62840,Automatic,2030000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2020000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,3680000
Toyota RAV4 Automatic,Lagos,Foreign Used,2011,62840,Automatic,4200000
Toyota Corolla 1.8,Lagos,Foreign Used,2003,62840,Automatic,1999999
Lexus RX 350 4x4,Lagos,Foreign Used,2008,62840,Automatic,4600000
Toyota Highlander Limited V6 4x4,Lagos,Foreign Used,2006,62840,Automatic,3180000
Toyota Camry LE Automatic,Lagos,Foreign Used,2013,29058,Automatic,6100000
Honda Civic 1.8i-VTEC EXi,Lagos,Foreign Used,2009,170231,Automatic,2200000
Toyota Sienna LE AWD 7-Passenger,Lagos,Foreign Used,2004,157805,Automatic,2150000
Toyota Corolla 1.8 VVTL-i,Lagos,Foreign Used,2009,180678,Automatic,3200000
Toyota RAV4 2.5 Limited 4x4,Lagos,Foreign Used,2007,110453,Automatic,3300000
Toyota Matrix XRS,Lagos,Foreign Used,2004,163078,Automatic,1750000
Mercedes-Benz GLE,Lagos,Locally Used,2016,55000,Automatic,16500000
Honda Accord,Lagos,Locally Used,2013,20000,Automatic,3750000
Toyota Corolla,Lagos,Foreign Used,2010,87109,Automatic,3150000
Mercedes-Benz E350,Lagos,Locally Used,2011,33102,Automatic,7500000
Toyota Camry 2.4 LE,Lagos,Foreign Used,2010,82022,Automatic,2950000
Land Rover LR4,Lagos,Locally Used,2012,1000,Automatic,10500000
Lexus RX 350 AWD,Lagos,Foreign Used,2008,85033,Automatic,4280000
Acura MDX AWD,Lagos,Foreign Used,2008,75029,Automatic,4650000
Toyota Land Cruiser Prado,Lagos,Locally Used,2015,37000,Automatic,19500000
Toyota Venza XLE AWD V6,Lagos,Foreign Used,2011,52840,Automatic,6300000
Mercedes-Benz CLK 350 Cabriolet Avantgarde,Lagos,Foreign Used,2008,49630,Automatic,6400000
Toyota FJ CRUISER 4x4 Automatic,Lagos,Foreign Used,2008,62840,Automatic,5600000
Toyota Camry XLE Automatic,Lagos,Foreign Used,2011,62840,Automatic,4780000
Toyota Matrix,Lagos,Foreign Used,2006,85369,Automatic,1600000
Toyota Avalon Avalon,Lagos,Foreign Used,2008,62840,Automatic,3000000
Lexus RX 300 XE,Lagos,Foreign Used,2003,82840,Automatic,1750000
Mercedes-Benz ML350,Lagos,Foreign Used,2008,62840,Automatic,5900000
Toyota RAV4 2.0 Automatic,Lagos,Locally Used,2008,62840,Automatic,2350000
Toyota Highlander Limited,Lagos,Locally Used,2004,62840,Automatic,1999999
Honda Accord 2.2 DTEC Sedan,Lagos,Foreign Used,2016,10021,Automatic,12500000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,3580000
Toyota Camry XLE,Lagos,Foreign Used,2008,84000,Automatic,3600000
Toyota Camry XLE Automatic,Lagos,Foreign Used,2008,62840,Automatic,2999999
Toyota Highlander 3.0,Lagos,Locally Used,2006,62840,Automatic,2400000
Honda Accord EX,Lagos,Foreign Used,2012,40000,Automatic,4000000
Land Rover Range Rover Vogue,Lagos,Foreign Used,2009,56854,Automatic,9500000
Toyota Camry SE,Lagos,Foreign Used,2012,64798,Automatic,5500000
Acura MDX AWD,Lagos,Foreign Used,2009,75029,Automatic,4650000
Lexus RX 300 XE,Lagos,Foreign Used,2003,62840,Automatic,2680000
Toyota Avalon Limited,Lagos,Foreign Used,2014,27370,Automatic,9000000
Infiniti FX 35 Limited Edition,Lagos,Foreign Used,2008,133234,Automatic,4000000
Honda Accord CrossTour EX-L AWD,Lagos,Foreign Used,2013,26280,Automatic,8500000
Lexus RX 330 4WD,Lagos,Foreign Used,2009,62840,Automatic,4600000
Lexus ES 350,Lagos,Foreign Used,2009,75369,Automatic,3999999
Ford Edge Limited AWD,Lagos,Foreign Used,2008,62840,Automatic,3880000
Toyota Corolla 1.8,Lagos,Locally Used,2011,62840,Automatic,2350000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2080000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2050000
Toyota RAV4 2.4,Lagos,Locally Used,2008,62840,Automatic,2350000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,62840,Automatic,2100000
MG 350,Lagos,Brand New,2015,340,Automatic,5500000
Cadillac Escalade,Lagos,Foreign Used,2017,17000,Automatic,40000000
Land Rover Range Rover Sport 3.0 TDV6,Lagos,Locally Used,2014,39000,Automatic,22000000
Toyota RAV4 2.4,Lagos,Foreign Used,2011,62840,Automatic,4189999
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,3600000
Toyota Avalon XLE Touring,Lagos,Foreign Used,2004,85369,Automatic,1950000
Toyota RAV4 2.4,Lagos,Foreign Used,2005,62840,Automatic,2400000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,3599999
Toyota RAV4 1.8,Lagos,Locally Used,2000,105830,Automatic,950000
